admin0_code,admin1_code,date,cases,deaths
US,11,2020-07-01,10365,553
US,11,2020-07-02,10390,554
US,11,2020-07-03,10435,555
US,11,2020-07-04,10447,557
US,11,2020-07-05,10482,559
US,11,2020-07-06,10515,561
US,11,2020-07-07,10569,561
US,11,2020-07-08,10642,564
US,11,2020-07-09,10743,568
US,11,2020-07-10,10801,568
US,11,2020-07-11,10801,568
US,11,2020-07-12,10847,568
US,11,2020-07-13,10946,568
US,11,2020-07-14,11026,571
US,11,2020-07-15,11076,574
US,11,2020-07-16,11115,577
US,11,2020-07-17,11115,577
US,11,2020-07-18,11194,578
US,11,2020-07-19,11261,578
US,11,2020-07-20,11339,579
US,11,2020-07-21,11427,580
US,11,2020-07-22,11571,581
US,11,2020-07-23,11649,581
US,11,2020-07-24,11717,581
US,11,2020-07-25,11780,581
US,11,2020-07-26,11858,582
US,11,2020-07-27,11945,583
US,11,2020-07-28,11999,583
US,11,2020-07-29,12057,584
US,11,2020-07-30,12126,585
US,11,2020-07-31,12205,585
US,11,2020-08-01,12205,585
US,11,2020-08-02,12274,586
US,11,2020-08-03,12313,586
US,11,2020-08-04,12398,587
US,11,2020-08-05,12443,587
US,11,2020-08-06,12518,587
US,11,2020-08-07,12589,589
US,11,2020-08-08,12653,590
US,11,2020-08-09,12753,591
US,11,2020-08-10,12807,591
US,11,2020-08-11,12896,593
US,11,2020-08-12,12959,593
US,11,2020-08-13,13024,594
US,11,2020-08-14,13118,594
US,11,2020-08-15,13159,597
US,11,2020-08-16,13220,597
US,11,2020-08-17,13273,597
US,11,2020-08-18,13325,599
US,11,2020-08-19,13354,600
US,11,2020-08-20,13409,601
US,11,2020-08-21,13469,602
US,11,2020-08-22,13534,604
US,11,2020-08-23,13590,604
US,11,2020-08-24,13639,604
US,11,2020-08-25,13684,604
US,11,2020-08-26,13722,605
US,11,2020-08-27,13794,605
US,11,2020-08-28,13851,605
US,11,2020-08-29,13925,605
US,11,2020-08-30,13959,606
US,11,2020-08-31,13992,607
US,11,2020-09-01,14049,607
US,11,2020-09-02,14077,608
US,11,2020-09-03,14135,609
US,11,2020-09-04,14186,611
US,11,2020-09-05,14238,611
US,11,2020-09-06,14279,611
US,11,2020-09-07,14315,611
US,11,2020-09-08,14362,611
US,11,2020-09-09,14387,615
US,11,2020-09-10,14412,616
US,11,2020-09-11,14493,616
US,11,2020-09-12,14552,616
US,11,2020-09-13,14592,616
US,11,2020-09-14,14622,616
US,11,2020-09-15,14687,616
US,11,2020-09-16,14743,616
US,11,2020-09-17,14790,616
US,11,2020-09-18,14852,616
US,11,2020-09-19,14902,616
US,11,2020-09-20,14955,620
US,11,2020-09-21,14978,621
US,11,2020-09-22,15021,621
US,11,2020-09-23,15050,621
US,11,2020-09-24,15106,621
US,11,2020-09-25,15163,623
US,11,2020-09-26,15215,624
US,11,2020-09-27,15250,624
US,11,2020-09-28,15264,624
US,11,2020-09-29,15300,626
US,11,2020-09-30,15326,627
US,11,2020-10-01,15358,628
US,11,2020-10-02,15423,629
US,11,2020-10-03,15473,629
US,12,2020-03-02,1,0
US,12,2020-03-03,1,0
US,12,2020-03-04,1,0
US,12,2020-03-05,2,0
US,12,2020-03-06,2,2
US,12,2020-03-07,6,2
US,12,2020-03-08,9,2
US,12,2020-03-09,14,2
US,12,2020-03-10,25,2
US,12,2020-03-11,32,2
US,12,2020-03-12,42,2
US,12,2020-03-13,64,2
US,12,2020-03-14,96,3
US,12,2020-03-15,136,3
US,12,2020-03-16,168,5
US,12,2020-03-17,216,6
US,12,2020-03-18,328,7
US,12,2020-03-19,432,8
US,12,2020-03-20,652,10
US,12,2020-03-21,762,10
US,12,2020-03-22,1005,13
US,12,2020-03-23,1227,17
US,12,2020-03-24,1412,19
US,12,2020-03-25,1975,23
US,12,2020-03-26,2458,30
US,12,2020-03-27,3198,46
US,12,2020-03-28,4038,56
US,12,2020-03-29,4948,59
US,12,2020-03-30,5704,71
US,12,2020-03-31,6741,85
US,12,2020-04-01,7559,97
US,12,2020-04-02,9008,144
US,12,2020-04-03,10268,170
US,12,2020-04-04,11544,195
US,12,2020-04-05,12350,221
US,12,2020-04-06,13629,254
US,12,2020-04-07,14747,296
US,12,2020-04-08,15698,323
US,12,2020-04-09,16826,370
US,12,2020-04-10,17968,419
US,12,2020-04-11,18983,446
US,12,2020-04-12,19858,461
US,12,2020-04-13,21019,461
US,12,2020-04-14,21625,571
US,12,2020-04-15,22520,614
US,12,2020-04-16,23340,668
US,12,2020-04-17,24747,726
US,12,2020-04-18,25491,750
US,12,2020-04-19,26312,774
US,12,2020-04-20,27056,823
US,12,2020-04-21,27868,867
US,12,2020-04-22,28576,927
US,12,2020-04-23,29647,987
US,12,2020-04-24,30533,1045
US,12,2020-04-25,30836,1054
US,12,2020-04-26,31527,1074
US,12,2020-04-27,32136,1088
US,12,2020-04-28,32844,1171
US,12,2020-04-29,33192,1218
US,12,2020-04-30,33690,1267
US,12,2020-05-01,34725,1314
US,12,2020-05-02,35460,1364
US,12,2020-05-03,36078,1379
US,12,2020-05-04,36892,1399
US,12,2020-05-05,37429,1468
US,12,2020-05-06,38001,1535
US,12,2020-05-07,38828,1596
US,12,2020-05-08,39196,1667
US,12,2020-05-09,39998,1713
US,12,2020-05-10,40593,1719
US,12,2020-05-11,40979,1735
US,12,2020-05-12,41884,1779
US,12,2020-05-13,42388,1827
US,12,2020-05-14,43209,1875
US,12,2020-05-15,44134,1917
US,12,2020-05-16,44810,1963
US,12,2020-05-17,45585,1973
US,12,2020-05-18,46436,1996
US,12,2020-05-19,46940,2051
US,12,2020-05-20,47470,2094
US,12,2020-05-21,48671,2144
US,12,2020-05-22,49447,2189
US,12,2020-05-23,50127,2232
US,12,2020-05-24,50866,2236
US,12,2020-05-25,51745,2251
US,12,2020-05-26,52254,2257
US,12,2020-05-27,52633,2317
US,12,2020-05-28,53285,2362
US,12,2020-05-29,54496,2411
US,12,2020-05-30,55421,2446
US,12,2020-05-31,56161,2450
US,12,2020-06-01,56828,2459
US,12,2020-06-02,57447,2529
US,12,2020-06-03,58762,2564
US,12,2020-06-04,60182,2607
US,12,2020-06-05,61487,2660
US,12,2020-06-06,62758,2688
US,12,2020-06-07,63934,2700
US,12,2020-06-08,64901,2711
US,12,2020-06-09,65998,2765
US,12,2020-06-10,67370,2800
US,12,2020-06-11,69069,2847
US,12,2020-06-12,70970,2877
US,12,2020-06-13,73549,2925
US,12,2020-06-14,75566,2931
US,12,2020-06-15,77325,2938
US,12,2020-06-16,80108,2993
US,12,2020-06-17,82716,3018
US,12,2020-06-18,85926,3061
US,12,2020-06-19,89748,3104
US,12,2020-06-20,93797,3144
US,12,2020-06-21,97270,3161
US,12,2020-06-22,100206,3172
US,12,2020-06-23,103485,3236
US,12,2020-06-24,109014,3281
US,12,2020-06-25,114017,3327
US,12,2020-06-26,122953,3366
US,12,2020-06-27,132495,3390
US,12,2020-06-28,141072,3418
US,12,2020-06-29,146338,3446
US,12,2020-06-30,152422,3503
US,12,2020-07-01,158997,3550
US,12,2020-07-02,169106,3617
US,12,2020-07-03,178589,3684
US,12,2020-07-04,190052,3702
US,12,2020-07-05,200111,3731
US,12,2020-07-06,206447,3778
US,12,2020-07-07,213794,3840
US,12,2020-07-08,223783,3889
US,12,2020-07-09,232718,4009
US,12,2020-07-10,244151,4102
US,12,2020-07-11,254511,4197
US,12,2020-07-12,269811,4242
US,12,2020-07-13,282435,4276
US,12,2020-07-14,291629,4408
US,12,2020-07-15,301810,4520
US,12,2020-07-16,315548,4677
US,12,2020-07-17,327239,4793
US,12,2020-07-18,337569,4895
US,12,2020-07-19,350047,4981
US,12,2020-07-20,360394,5072
US,12,2020-07-21,369823,5205
US,12,2020-07-22,379619,5345
US,12,2020-07-23,389868,5518
US,12,2020-07-24,402312,5653
US,12,2020-07-25,414509,5777
US,12,2020-07-26,423843,5853
US,12,2020-07-27,432709,5931
US,12,2020-07-28,441917,5931
US,12,2020-07-29,451393,6332
US,12,2020-07-30,461379,6586
US,12,2020-07-31,470386,6843
US,12,2020-08-01,480012,7021
US,12,2020-08-02,487102,7083
US,12,2020-08-03,491855,7157
US,12,2020-08-04,497292,7401
US,12,2020-08-05,502715,7626
US,12,2020-08-06,510389,7747
US,12,2020-08-07,518060,7927
US,12,2020-08-08,526577,8109
US,12,2020-08-09,532806,8186
US,12,2020-08-10,536961,8277
US,12,2020-08-11,542774,8553
US,12,2020-08-12,550901,8765
US,12,2020-08-13,557137,8913
US,12,2020-08-14,563285,9140
US,12,2020-08-15,569636,9345
US,12,2020-08-16,573414,9451
US,12,2020-08-17,576093,9538
US,12,2020-08-18,579929,9758
US,12,2020-08-19,584047,9931
US,12,2020-08-20,588602,10046
US,12,2020-08-21,593286,10168
US,12,2020-08-22,597596,10274
US,12,2020-08-23,600565,10325
US,12,2020-08-24,602828,10397
US,12,2020-08-25,605502,10580
US,12,2020-08-26,608721,10733
US,12,2020-08-27,611991,10867
US,12,2020-08-28,615805,10957
US,12,2020-08-29,619003,11104
US,12,2020-08-30,621586,11119
US,12,2020-08-31,623458,11187
US,12,2020-09-01,630962,11374
US,12,2020-09-02,633416,11500
US,12,2020-09-03,636983,11649
US,12,2020-09-04,640165,11749
US,12,2020-09-05,643404,11809
US,12,2020-09-06,646350,11847
US,12,2020-09-07,648176,11868
US,12,2020-09-08,649979,11914
US,12,2020-09-09,652148,12113
US,12,2020-09-10,654731,12325
US,12,2020-09-11,658380,12499
US,12,2020-09-12,661569,12594
US,12,2020-09-13,663991,12604
US,12,2020-09-14,665730,12640
US,12,2020-09-15,668846,12785
US,12,2020-09-16,671201,12937
US,12,2020-09-17,674454,13084
US,12,2020-09-18,677660,13222
US,12,2020-09-19,681232,13283
US,12,2020-09-20,683753,13294
US,12,2020-09-21,685439,13314
US,12,2020-09-22,687909,13414
US,12,2020-09-23,690497,13616
US,12,2020-09-24,693039,13792
US,12,2020-09-25,695885,13912
US,12,2020-09-26,698681,14020
US,12,2020-09-27,700559,14030
US,12,2020-09-28,701295,14035
US,12,2020-09-29,704560,14141
US,12,2020-09-30,706515,14311
US,12,2020-10-01,709143,14434
US,12,2020-10-02,711804,14544
US,12,2020-10-03,714591,14628
US,13,2020-03-03,2,0
US,13,2020-03-04,2,0
US,13,2020-03-05,2,0
US,13,2020-03-06,3,0
US,13,2020-03-07,5,0
US,13,2020-03-08,5,0
US,13,2020-03-09,17,0
US,13,2020-03-10,19,0
US,13,2020-03-11,32,0
US,13,2020-03-12,43,1
US,13,2020-03-13,43,1
US,13,2020-03-14,66,1
US,13,2020-03-15,98,1
US,13,2020-03-16,120,1
US,13,2020-03-17,145,1
US,13,2020-03-18,197,1
US,13,2020-03-19,283,10
US,13,2020-03-20,483,14
US,13,2020-03-21,555,20
US,13,2020-03-22,618,20
US,13,2020-03-23,797,26
US,13,2020-03-24,1090,37
US,13,2020-03-25,1383,46
US,13,2020-03-26,1633,55
US,13,2020-03-27,2197,65
US,13,2020-03-28,2445,78
US,13,2020-03-29,2682,82
US,13,2020-03-30,3024,102
US,13,2020-03-31,4110,125
US,13,2020-04-01,4744,154
US,13,2020-04-02,5440,175
US,13,2020-04-03,5959,197
US,13,2020-04-04,6373,207
US,13,2020-04-05,6729,219
US,13,2020-04-06,7548,292
US,13,2020-04-07,9128,342
US,13,2020-04-08,10198,369
US,13,2020-04-09,10880,407
US,13,2020-04-10,11856,419
US,13,2020-04-11,12261,430
US,13,2020-04-12,12550,440
US,13,2020-04-13,13621,440
US,13,2020-04-14,14567,521
US,13,2020-04-15,15120,573
US,13,2020-04-16,16144,611
US,13,2020-04-17,17152,665
US,13,2020-04-18,17580,673
US,13,2020-04-19,18216,687
US,13,2020-04-20,19084,764
US,13,2020-04-21,19662,812
US,13,2020-04-22,20493,841
US,13,2020-04-23,21476,875
US,13,2020-04-24,22014,895
US,13,2020-04-25,22566,902
US,13,2020-04-26,22830,912
US,13,2020-04-27,23592,988
US,13,2020-04-28,24217,1029
US,13,2020-04-29,25128,1088
US,13,2020-04-30,25832,1125
US,13,2020-05-01,26805,1158
US,13,2020-05-02,27627,1165
US,13,2020-05-03,27928,1171
US,13,2020-05-04,28709,1233
US,13,2020-05-05,29196,1283
US,13,2020-05-06,30175,1319
US,13,2020-05-07,30708,1343
US,13,2020-05-08,31292,1388
US,13,2020-05-09,31823,1390
US,13,2020-05-10,32658,1392
US,13,2020-05-11,33268,1444
US,13,2020-05-12,33680,1481
US,13,2020-05-13,34125,1502
US,13,2020-05-14,34587,1534
US,13,2020-05-15,35077,1574
US,13,2020-05-16,35349,1584
US,13,2020-05-17,35528,1593
US,13,2020-05-18,36071,1633
US,13,2020-05-19,36706,1668
US,13,2020-05-20,37401,1689
US,13,2020-05-21,38234,1769
US,13,2020-05-22,39021,1803
US,13,2020-05-23,39572,1818
US,13,2020-05-24,40362,1823
US,13,2020-05-25,41187,1846
US,13,2020-05-26,42295,1894
US,13,2020-05-27,44588,1934
US,13,2020-05-28,45265,1965
US,13,2020-05-29,45855,1997
US,13,2020-05-30,46332,1998
US,13,2020-05-31,47079,2038
US,13,2020-06-01,47889,2077
US,13,2020-06-02,48394,2103
US,13,2020-06-03,49011,2126
US,13,2020-06-04,49987,2151
US,13,2020-06-05,50748,2160
US,13,2020-06-06,51343,2171
US,13,2020-06-07,51905,2174
US,13,2020-06-08,52773,2266
US,13,2020-06-09,53422,2282
US,13,2020-06-10,54115,2344
US,13,2020-06-11,55143,2386
US,13,2020-06-12,56044,2418
US,13,2020-06-13,56931,2440
US,13,2020-06-14,57743,2445
US,13,2020-06-15,58572,2500
US,13,2020-06-16,59218,2531
US,13,2020-06-17,60245,2578
US,13,2020-06-18,61229,2597
US,13,2020-06-19,62339,2631
US,13,2020-06-20,63926,2632
US,13,2020-06-21,64820,2632
US,13,2020-06-22,66273,2648
US,13,2020-06-23,67939,2689
US,13,2020-06-24,69661,2717
US,13,2020-06-25,71492,2750
US,13,2020-06-26,73461,2773
US,13,2020-06-27,75260,2775
US,13,2020-06-28,77316,2777
US,13,2020-06-29,80156,2794
US,13,2020-06-30,82086,2807
US,13,2020-07-01,84967,2833
US,13,2020-07-02,88481,2852
US,13,2020-07-03,91045,2856
US,13,2020-07-04,93496,2859
US,13,2020-07-05,95656,2860
US,13,2020-07-06,97728,2882
US,13,2020-07-07,101111,2902
US,13,2020-07-08,104056,2923
US,13,2020-07-09,108305,2937
US,13,2020-07-10,112216,2992
US,13,2020-07-11,114672,2996
US,13,2020-07-12,117025,2999
US,13,2020-07-13,118701,3016
US,13,2020-07-14,123956,3053
US,13,2020-07-15,127830,3090
US,13,2020-07-16,131261,3103
US,13,2020-07-17,135172,3130
US,13,2020-07-18,139866,3166
US,13,2020-07-19,143114,3171
US,13,2020-07-20,145766,3173
US,13,2020-07-21,148966,3248
US,13,2020-07-22,152031,3266
US,13,2020-07-23,156627,3358
US,13,2020-07-24,161385,3441
US,13,2020-07-25,165164,3492
US,13,2020-07-26,167925,3495
US,13,2020-07-27,170811,3508
US,13,2020-07-28,175006,3508
US,13,2020-07-29,178315,3636
US,13,2020-07-30,182276,3671
US,13,2020-07-31,186344,3751
US,13,2020-08-01,189994,3824
US,13,2020-08-02,192926,3839
US,13,2020-08-03,194798,3841
US,13,2020-08-04,197774,3919
US,13,2020-08-05,201702,3982
US,13,2020-08-06,204893,4023
US,13,2020-08-07,209003,4113
US,13,2020-08-08,213426,4182
US,13,2020-08-09,216581,4194
US,13,2020-08-10,219019,4225
US,13,2020-08-11,222577,4343
US,13,2020-08-12,226091,4452
US,13,2020-08-13,228647,4537
US,13,2020-08-14,231887,4571
US,13,2020-08-15,235166,4664
US,13,2020-08-16,237027,4698
US,13,2020-08-17,238856,4720
US,13,2020-08-18,241659,4787
US,13,2020-08-19,243974,4843
US,13,2020-08-20,246729,4899
US,13,2020-08-21,249614,4992
US,13,2020-08-22,252197,5086
US,13,2020-08-23,253912,5125
US,13,2020-08-24,256196,5150
US,13,2020-08-25,258324,5254
US,13,2020-08-26,260572,5303
US,13,2020-08-27,263037,5387
US,13,2020-08-28,265333,5467
US,13,2020-08-29,267694,5571
US,13,2020-08-30,268933,5599
US,13,2020-08-31,270436,5627
US,13,2020-09-01,272650,5727
US,13,2020-09-02,274568,5791
US,13,2020-09-03,277247,5860
US,13,2020-09-04,279323,5922
US,13,2020-09-05,281506,5972
US,13,2020-09-06,283153,6032
US,13,2020-09-07,283762,6039
US,13,2020-09-08,285331,6065
US,13,2020-09-09,287275,6123
US,13,2020-09-10,289113,6199
US,13,2020-09-11,290775,6245
US,13,2020-09-12,292896,6285
US,13,2020-09-13,294307,6330
US,13,2020-09-14,295320,6350
US,13,2020-09-15,296820,6396
US,13,2020-09-16,299031,6417
US,13,2020-09-17,300880,6471
US,13,2020-09-18,302692,6534
US,13,2020-09-19,304983,6596
US,13,2020-09-20,306105,6599
US,13,2020-09-21,307264,6601
US,13,2020-09-22,308173,6672
US,13,2020-09-23,309627,6767
US,13,2020-09-24,311041,6819
US,13,2020-09-25,312508,6871
US,13,2020-09-26,313845,6910
US,13,2020-09-27,314674,6942
US,13,2020-09-28,315267,6957
US,13,2020-09-29,316289,6989
US,13,2020-09-30,318016,7018
US,13,2020-10-01,319574,7054
US,13,2020-10-02,320631,7106
US,13,2020-10-03,322078,7134
US,15,2020-03-07,1,0
US,15,2020-03-08,1,0
US,15,2020-03-09,2,0
US,15,2020-03-10,2,0
US,15,2020-03-11,2,0
US,15,2020-03-12,2,0
US,15,2020-03-13,2,0
US,15,2020-03-14,3,0
US,15,2020-03-15,6,0
US,15,2020-03-16,9,0
US,15,2020-03-17,12,0
US,15,2020-03-18,15,0
US,15,2020-03-19,25,0
US,15,2020-03-20,35,0
US,15,2020-03-21,45,0
US,15,2020-03-22,53,0
US,15,2020-03-23,65,0
US,15,2020-03-24,84,0
US,15,2020-03-25,101,0
US,15,2020-03-26,106,0
US,15,2020-03-27,118,0
US,15,2020-03-28,151,0
US,15,2020-03-29,173,0
US,15,2020-03-30,202,0
US,15,2020-03-31,224,1
US,15,2020-04-01,258,2
US,15,2020-04-02,285,2
US,15,2020-04-03,319,3
US,15,2020-04-04,351,3
US,15,2020-04-05,371,4
US,15,2020-04-06,387,5
US,15,2020-04-07,410,6
US,15,2020-04-08,435,6
US,15,2020-04-09,442,6
US,15,2020-04-10,465,8
US,15,2020-04-11,486,8
US,15,2020-04-12,498,9
US,15,2020-04-13,503,9
US,15,2020-04-14,516,9
US,15,2020-04-15,529,9
US,15,2020-04-16,540,9
US,15,2020-04-17,552,9
US,15,2020-04-18,573,9
US,15,2020-04-19,579,9
US,15,2020-04-20,583,9
US,15,2020-04-21,585,9
US,15,2020-04-22,591,9
US,15,2020-04-23,595,9
US,15,2020-04-24,599,9
US,15,2020-04-25,603,9
US,15,2020-04-26,605,9
US,15,2020-04-27,606,9
US,15,2020-04-28,606,9
US,15,2020-04-29,612,16
US,15,2020-04-30,617,16
US,15,2020-05-01,618,16
US,15,2020-05-02,618,16
US,15,2020-05-03,619,17
US,15,2020-05-04,619,17
US,15,2020-05-05,624,17
US,15,2020-05-06,625,17
US,15,2020-05-07,627,17
US,15,2020-05-08,627,17
US,15,2020-05-09,630,17
US,15,2020-05-10,631,17
US,15,2020-05-11,633,17
US,15,2020-05-12,634,17
US,15,2020-05-13,637,17
US,15,2020-05-14,637,17
US,15,2020-05-15,637,17
US,15,2020-05-16,637,17
US,15,2020-05-17,638,17
US,15,2020-05-18,638,17
US,15,2020-05-19,639,17
US,15,2020-05-20,640,17
US,15,2020-05-21,642,17
US,15,2020-05-22,642,17
US,15,2020-05-23,643,17
US,15,2020-05-24,643,17
US,15,2020-05-25,643,17
US,15,2020-05-26,643,17
US,15,2020-05-27,643,17
US,15,2020-05-28,646,17
US,15,2020-05-29,648,17
US,15,2020-05-30,651,17
US,15,2020-05-31,651,17
US,15,2020-06-01,651,17
US,15,2020-06-02,652,17
US,15,2020-06-03,653,17
US,15,2020-06-04,655,17
US,15,2020-06-05,664,17
US,15,2020-06-06,673,17
US,15,2020-06-07,675,17
US,15,2020-06-08,676,17
US,15,2020-06-09,682,17
US,15,2020-06-10,685,17
US,15,2020-06-11,692,17
US,15,2020-06-12,706,17
US,15,2020-06-13,723,17
US,15,2020-06-14,728,17
US,15,2020-06-15,736,17
US,15,2020-06-16,740,17
US,15,2020-06-17,744,17
US,15,2020-06-18,762,17
US,15,2020-06-19,789,17
US,15,2020-06-20,803,17
US,15,2020-06-21,814,17
US,15,2020-06-22,816,17
US,15,2020-06-23,819,17
US,15,2020-06-24,835,17
US,15,2020-06-25,850,17
US,15,2020-06-26,866,17
US,15,2020-06-27,872,18
US,15,2020-06-28,898,18
US,15,2020-06-29,900,18
US,15,2020-06-30,917,18
US,15,2020-07-01,909,18
US,15,2020-07-02,929,18
US,15,2020-07-03,974,19
US,15,2020-07-04,981,19
US,15,2020-07-05,1005,19
US,15,2020-07-06,1030,19
US,15,2020-07-07,1053,19
US,15,2020-07-08,1094,19
US,15,2020-07-09,1130,19
US,15,2020-07-10,1158,19
US,15,2020-07-11,1200,19
US,15,2020-07-12,1220,19
US,15,2020-07-13,1243,22
US,15,2020-07-14,1264,22
US,15,2020-07-15,1292,22
US,15,2020-07-16,1311,22
US,15,2020-07-17,1334,23
US,15,2020-07-18,1354,24
US,15,2020-07-19,1381,24
US,15,2020-07-20,1393,24
US,15,2020-07-21,1418,24
US,15,2020-07-22,1435,25
US,15,2020-07-23,1488,26
US,15,2020-07-24,1547,26
US,15,2020-07-25,1618,26
US,15,2020-07-26,1681,26
US,15,2020-07-27,1709,26
US,15,2020-07-28,1756,26
US,15,2020-07-29,1864,26
US,15,2020-07-30,1989,26
US,15,2020-07-31,2110,26
US,15,2020-08-01,2197,26
US,15,2020-08-02,2242,26
US,15,2020-08-03,2447,26
US,15,2020-08-04,2590,27
US,15,2020-08-05,2763,27
US,15,2020-08-06,2815,29
US,15,2020-08-07,3115,31
US,15,2020-08-08,3346,31
US,15,2020-08-09,3498,31
US,15,2020-08-10,3638,34
US,15,2020-08-11,3756,34
US,15,2020-08-12,3958,38
US,15,2020-08-13,4312,40
US,15,2020-08-14,4543,40
US,15,2020-08-15,4825,40
US,15,2020-08-16,5042,40
US,15,2020-08-17,5215,40
US,15,2020-08-18,5349,41
US,15,2020-08-19,5609,42
US,15,2020-08-20,5844,45
US,15,2020-08-21,6072,46
US,15,2020-08-22,6356,47
US,15,2020-08-23,6600,47
US,15,2020-08-24,6769,49
US,15,2020-08-25,6984,49
US,15,2020-08-26,7260,51
US,15,2020-08-27,7566,55
US,15,2020-08-28,7830,59
US,15,2020-08-29,8139,62
US,15,2020-08-30,8339,63
US,15,2020-08-31,8472,70
US,15,2020-09-01,8653,74
US,15,2020-09-02,8991,75
US,15,2020-09-03,9202,79
US,15,2020-09-04,9473,81
US,15,2020-09-05,9693,84
US,15,2020-09-06,9854,85
US,15,2020-09-07,9958,86
US,15,2020-09-08,10024,88
US,15,2020-09-09,10122,91
US,15,2020-09-10,10291,94
US,15,2020-09-11,10458,96
US,15,2020-09-12,10587,97
US,15,2020-09-13,10699,99
US,15,2020-09-14,10778,99
US,15,2020-09-15,10843,100
US,15,2020-09-16,10945,103
US,15,2020-09-17,11104,107
US,15,2020-09-18,11217,120
US,15,2020-09-19,11326,120
US,15,2020-09-20,11403,120
US,15,2020-09-21,11459,120
US,15,2020-09-22,11522,120
US,15,2020-09-23,11689,122
US,15,2020-09-24,11779,124
US,15,2020-09-25,11891,127
US,15,2020-09-26,12018,131
US,15,2020-09-27,12116,132
US,15,2020-09-28,12203,132
US,15,2020-09-29,12290,134
US,15,2020-09-30,12410,136
US,15,2020-10-01,12515,139
US,15,2020-10-02,12601,142
US,15,2020-10-03,12734,153
US,16,2020-03-14,4,0
US,16,2020-03-15,4,0
US,16,2020-03-16,4,0
US,16,2020-03-17,7,0
US,16,2020-03-18,11,0
US,16,2020-03-19,23,0
US,16,2020-03-20,31,0
US,16,2020-03-21,41,0
US,16,2020-03-22,45,0
US,16,2020-03-23,50,0
US,16,2020-03-24,73,0
US,16,2020-03-25,122,0
US,16,2020-03-26,189,3
US,16,2020-03-27,233,4
US,16,2020-03-28,265,5
US,16,2020-03-29,314,6
US,16,2020-03-30,415,7
US,16,2020-03-31,525,9
US,16,2020-04-01,668,9
US,16,2020-04-02,889,9
US,16,2020-04-03,1011,10
US,16,2020-04-04,1076,10
US,16,2020-04-05,1100,10
US,16,2020-04-06,1169,12
US,16,2020-04-07,1210,14
US,16,2020-04-08,1232,17
US,16,2020-04-09,1353,23
US,16,2020-04-10,1396,25
US,16,2020-04-11,1407,27
US,16,2020-04-12,1425,27
US,16,2020-04-13,1453,33
US,16,2020-04-14,1464,39
US,16,2020-04-15,1587,41
US,16,2020-04-16,1609,41
US,16,2020-04-17,1655,43
US,16,2020-04-18,1668,44
US,16,2020-04-19,1672,45
US,16,2020-04-20,1736,48
US,16,2020-04-21,1766,51
US,16,2020-04-22,1800,54
US,16,2020-04-23,1831,54
US,16,2020-04-24,1864,54
US,16,2020-04-25,1885,56
US,16,2020-04-26,1893,56
US,16,2020-04-27,1917,58
US,16,2020-04-28,1951,58
US,16,2020-04-29,1982,60
US,16,2020-04-30,2013,62
US,16,2020-05-01,2034,62
US,16,2020-05-02,2061,63
US,16,2020-05-03,2061,63
US,16,2020-05-04,2106,63
US,16,2020-05-05,2127,65
US,16,2020-05-06,2158,66
US,16,2020-05-07,2178,67
US,16,2020-05-08,2205,67
US,16,2020-05-09,2230,67
US,16,2020-05-10,2230,67
US,16,2020-05-11,2260,69
US,16,2020-05-12,2293,69
US,16,2020-05-13,2324,69
US,16,2020-05-14,2351,72
US,16,2020-05-15,2388,73
US,16,2020-05-16,2417,73
US,16,2020-05-17,2417,73
US,16,2020-05-18,2453,74
US,16,2020-05-19,2476,76
US,16,2020-05-20,2505,76
US,16,2020-05-21,2533,76
US,16,2020-05-22,2595,78
US,16,2020-05-23,2626,78
US,16,2020-05-24,2626,78
US,16,2020-05-25,2626,78
US,16,2020-05-26,2698,81
US,16,2020-05-27,2730,82
US,16,2020-05-28,2767,82
US,16,2020-05-29,2767,82
US,16,2020-05-30,2838,82
US,16,2020-05-31,2839,82
US,16,2020-06-01,2905,83
US,16,2020-06-02,2932,83
US,16,2020-06-03,2989,83
US,16,2020-06-04,3053,83
US,16,2020-06-05,3111,83
US,16,2020-06-06,3138,83
US,16,2020-06-07,3138,83
US,16,2020-06-08,3188,83
US,16,2020-06-09,3220,85
US,16,2020-06-10,3259,85
US,16,2020-06-11,3301,85
US,16,2020-06-12,3351,86
US,16,2020-06-13,3397,86
US,16,2020-06-14,3397,86
US,16,2020-06-15,3461,88
US,16,2020-06-16,3540,88
US,16,2020-06-17,3632,88
US,16,2020-06-18,3743,89
US,16,2020-06-19,3871,89
US,16,2020-06-20,4003,89
US,16,2020-06-21,4003,89
US,16,2020-06-22,4253,89
US,16,2020-06-23,4399,89
US,16,2020-06-24,4643,90
US,16,2020-06-25,4864,90
US,16,2020-06-26,5144,90
US,16,2020-06-27,5318,91
US,16,2020-06-28,5318,91
US,16,2020-06-29,5750,91
US,16,2020-06-30,6116,92
US,16,2020-07-01,6370,92
US,16,2020-07-02,6592,92
US,16,2020-07-03,6994,92
US,16,2020-07-04,7370,92
US,16,2020-07-05,7733,92
US,16,2020-07-06,8051,94
US,16,2020-07-07,8538,94
US,16,2020-07-08,8968,98
US,16,2020-07-09,9428,100
US,16,2020-07-10,9928,101
US,16,2020-07-11,10505,102
US,16,2020-07-12,10505,102
US,16,2020-07-13,10902,102
US,16,2020-07-14,11716,103
US,16,2020-07-15,12445,110
US,16,2020-07-16,13133,114
US,16,2020-07-17,13751,114
US,16,2020-07-18,14300,119
