admin0_code,admin1_code,date,cases,deaths
US,13,2020-03-16,121,1
US,13,2020-03-17,146,1
US,13,2020-03-18,197,3
US,13,2020-03-19,282,3
US,13,2020-03-20,457,10
US,13,2020-03-21,518,14
US,13,2020-03-22,585,15
US,13,2020-03-23,727,15
US,13,2020-03-24,945,15
US,13,2020-03-25,1101,16
US,13,2020-03-26,1359,16
US,13,2020-03-27,1783,22
US,13,2020-03-28,2136,67
US,13,2020-03-29,2389,78
US,13,2020-03-30,2644,86
US,13,2020-03-31,3764,110
US,13,2020-04-01,4122,137
US,13,2020-04-02,4570,162
US,13,2020-04-03,5324,180
US,13,2020-04-04,5915,197
US,13,2020-04-05,6369,206
US,13,2020-04-06,6994,224
US,13,2020-04-07,8333,322
US,13,2020-04-08,9044,356
US,13,2020-04-09,9546,371
US,13,2020-04-10,10239,411
US,13,2020-04-11,10762,425
US,13,2020-04-12,11234,429
US,13,2020-04-13,12096,464
US,13,2020-04-14,13626,518
US,13,2020-04-15,14041,545
US,13,2020-04-16,14818,587
US,13,2020-04-17,16159,643
US,13,2020-04-18,16634,666
US,13,2020-04-19,17179,680
US,13,2020-04-20,18160,766
US,13,2020-04-21,18441,791
US,13,2020-04-22,19544,839
US,13,2020-04-23,20544,871
US,13,2020-04-24,21128,889
US,13,2020-04-25,21623,896
US,13,2020-04-26,21842,907
US,13,2020-04-27,22642,980
US,13,2020-04-28,23342,1021
US,13,2020-04-29,24178,1085
US,13,2020-04-30,24908,1118
US,13,2020-05-01,25774,1155
US,13,2020-05-02,26617,1163
US,13,2020-05-03,26917,1170
US,13,2020-05-04,27664,1225
US,13,2020-05-05,28269,1278
US,13,2020-05-06,29198,1309
US,13,2020-05-07,29679,1336
US,13,2020-05-08,30239,1378
US,13,2020-05-09,30730,1381
US,13,2020-05-10,31250,1382
US,13,2020-05-11,31534,1418
US,13,2020-05-12,32207,1473
US,13,2020-05-13,32582,1494
US,13,2020-05-14,33059,1522
US,13,2020-05-15,33598,1563
US,13,2020-05-16,33868,1573
US,13,2020-05-17,33943,1585
US,13,2020-05-18,34418,1624
US,13,2020-05-19,35078,1650
US,13,2020-05-20,35730,1671
US,13,2020-05-21,36505,1747
US,13,2020-05-22,37238,1779
US,13,2020-05-23,37726,1794
US,13,2020-05-24,38332,1799
US,13,2020-05-25,39120,1820
US,13,2020-05-26,40276,1867
US,13,2020-05-27,41341,1904
US,15,2020-03-07,1,0
US,15,2020-03-08,1,0
US,15,2020-03-09,1,0
US,15,2020-03-10,3,0
US,15,2020-03-11,2,0
US,15,2020-03-12,2,0
US,15,2020-03-13,2,0
US,15,2020-03-14,4,0
US,15,2020-03-15,6,0
US,15,2020-03-16,8,0
US,15,2020-03-17,10,0
US,15,2020-03-18,15,0
US,15,2020-03-19,15,0
US,15,2020-03-20,36,0
US,15,2020-03-21,36,0
US,15,2020-03-22,53,0
US,15,2020-03-23,56,0
US,15,2020-03-24,70,1
US,15,2020-03-25,70,0
US,15,2020-03-26,87,0
US,15,2020-03-27,100,0
US,15,2020-03-28,145,0
US,15,2020-03-29,145,0
US,15,2020-03-30,167,0
US,15,2020-03-31,191,0
US,15,2020-04-01,209,0
US,15,2020-04-02,238,1
US,15,2020-04-03,306,3
US,15,2020-04-04,341,3
US,15,2020-04-05,362,4
US,15,2020-04-06,376,5
US,15,2020-04-07,401,5
US,15,2020-04-08,401,5
US,15,2020-04-09,437,5
US,15,2020-04-10,437,5
US,15,2020-04-11,459,8
US,15,2020-04-12,494,9
US,15,2020-04-13,499,9
US,15,2020-04-14,508,9
US,15,2020-04-15,523,9
US,15,2020-04-16,523,9
US,15,2020-04-17,530,9
US,15,2020-04-18,568,9
US,15,2020-04-19,574,10
US,15,2020-04-20,578,10
US,15,2020-04-21,580,10
US,15,2020-04-22,586,12
US,15,2020-04-23,590,12
US,15,2020-04-24,595,13
US,15,2020-04-25,598,13
US,15,2020-04-26,599,14
US,15,2020-04-27,600,16
US,15,2020-04-28,602,16
US,15,2020-04-29,605,16
US,15,2020-04-30,609,16
US,15,2020-05-01,610,16
US,15,2020-05-02,611,16
US,15,2020-05-03,611,17
US,15,2020-05-04,612,17
US,15,2020-05-05,615,17
US,15,2020-05-06,616,17
US,15,2020-05-07,619,17
US,15,2020-05-08,619,17
US,15,2020-05-09,620,17
US,15,2020-05-10,621,17
US,15,2020-05-11,623,17
US,15,2020-05-12,624,17
US,15,2020-05-13,627,17
US,15,2020-05-14,627,17
US,15,2020-05-15,628,17
US,15,2020-05-16,629,17
US,15,2020-05-17,630,17
US,15,2020-05-18,630,17
US,15,2020-05-19,631,17
US,15,2020-05-20,633,17
US,15,2020-05-21,637,17
US,15,2020-05-22,632,17
US,15,2020-05-23,633,17
US,15,2020-05-24,633,17
US,15,2020-05-25,633,17
US,15,2020-05-26,633,17
US,15,2020-05-27,634,17
US,16,2020-03-14,2,0
US,16,2020-03-15,4,0
US,16,2020-03-16,4,0
US,16,2020-03-17,8,0
US,16,2020-03-18,9,0
US,16,2020-03-19,23,0
US,16,2020-03-20,36,0
US,16,2020-03-21,42,0
US,16,2020-03-22,42,0
US,16,2020-03-23,68,0
US,16,2020-03-24,81,0
US,16,2020-03-25,91,0
US,16,2020-03-26,146,3
US,16,2020-03-27,205,3
US,16,2020-03-28,234,4
US,16,2020-03-29,281,5
US,16,2020-03-30,340,6
US,16,2020-03-31,515,8
US,16,2020-04-01,566,9
US,16,2020-04-02,767,9
US,16,2020-04-03,891,9
US,16,2020-04-04,1022,10
US,16,2020-04-05,1078,10
US,16,2020-04-06,1101,10
US,16,2020-04-07,1170,13
US,16,2020-04-08,1210,15
US,16,2020-04-09,1232,18
US,16,2020-04-10,1354,24
US,16,2020-04-11,1396,25
US,16,2020-04-12,1407,27
US,16,2020-04-13,1426,27
US,16,2020-04-14,1464,33
US,16,2020-04-15,1473,39
US,16,2020-04-16,1587,41
US,16,2020-04-17,1609,41
US,16,2020-04-18,1655,43
US,16,2020-04-19,1668,44
US,16,2020-04-20,1672,45
US,16,2020-04-21,1736,48
US,16,2020-04-22,1766,51
US,16,2020-04-23,1836,54
US,16,2020-04-24,1870,54
US,16,2020-04-25,1887,56
US,16,2020-04-26,1897,56
US,16,2020-04-27,1897,56
US,16,2020-04-28,1952,60
US,16,2020-04-29,1952,60
US,16,2020-04-30,1984,60
US,16,2020-05-01,2015,63
US,16,2020-05-02,2061,64
US,16,2020-05-03,2061,64
US,16,2020-05-04,2106,64
US,16,2020-05-05,2127,65
US,16,2020-05-06,2158,66
US,16,2020-05-07,2178,67
US,16,2020-05-08,2178,67
US,16,2020-05-09,2205,67
US,16,2020-05-10,2230,67
US,16,2020-05-11,2260,70
US,16,2020-05-12,2293,69
US,16,2020-05-13,2293,69
US,16,2020-05-14,2351,72
US,16,2020-05-15,2351,72
US,16,2020-05-16,2419,73
US,16,2020-05-17,2419,73
US,16,2020-05-18,2455,74
US,16,2020-05-19,2455,74
US,16,2020-05-20,2506,77
US,16,2020-05-21,2506,77
US,16,2020-05-22,2595,79
US,16,2020-05-23,2595,79
US,16,2020-05-24,2626,79
US,16,2020-05-25,2626,79
US,16,2020-05-26,2626,79
US,16,2020-05-27,2698,81
US,17,2020-01-24,1,0
US,17,2020-01-25,1,0
US,17,2020-01-26,1,0
US,17,2020-01-27,1,0
US,17,2020-01-28,1,0
US,17,2020-01-29,1,0
US,17,2020-01-30,1,0
US,17,2020-01-31,2,0
US,17,2020-02-01,2,0
US,17,2020-02-02,2,0
US,17,2020-02-03,2,0
US,17,2020-02-04,2,0
US,17,2020-02-05,2,0
US,17,2020-02-06,2,0
US,17,2020-02-07,2,0
US,17,2020-02-08,2,0
US,17,2020-02-09,2,0
US,17,2020-02-10,2,0
US,17,2020-02-11,2,0
US,17,2020-02-12,2,0
US,17,2020-02-13,2,0
US,17,2020-02-14,2,0
US,17,2020-02-15,2,0
US,17,2020-02-16,2,0
US,17,2020-02-17,2,0
US,17,2020-02-18,2,0
US,17,2020-02-19,2,0
US,17,2020-02-20,2,0
US,17,2020-02-21,2,0
US,17,2020-02-22,2,0
US,17,2020-02-23,2,0
US,17,2020-02-24,2,0
US,17,2020-02-25,2,0
US,17,2020-02-26,2,0
US,17,2020-02-27,2,0
US,17,2020-02-28,2,0
US,17,2020-02-29,2,0
US,17,2020-03-01,3,0
US,17,2020-03-02,4,0
US,17,2020-03-03,4,0
US,17,2020-03-04,4,0
US,17,2020-03-05,5,0
US,17,2020-03-06,5,0
US,17,2020-03-07,6,0
US,17,2020-03-08,7,0
US,17,2020-03-09,7,0
US,17,2020-03-10,12,0
US,17,2020-03-11,25,0
US,17,2020-03-12,32,0
US,17,2020-03-13,46,0
US,17,2020-03-14,64,0
US,17,2020-03-15,66,0
US,17,2020-03-16,83,0
US,17,2020-03-17,161,1
US,17,2020-03-18,272,1
US,17,2020-03-19,416,4
US,17,2020-03-20,418,4
US,17,2020-03-21,750,5
US,17,2020-03-22,1047,6
US,17,2020-03-23,1222,12
US,17,2020-03-24,1537,12
US,17,2020-03-25,1863,19
US,17,2020-03-26,1870,26
US,17,2020-03-27,3024,34
US,17,2020-03-28,3483,47
US,17,2020-03-29,4588,66
US,17,2020-03-30,5043,73
US,17,2020-03-31,5976,99
US,17,2020-04-01,6952,141
US,17,2020-04-02,7658,163
US,17,2020-04-03,8489,209
US,17,2020-04-04,10299,243
US,17,2020-04-05,11197,274
US,17,2020-04-06,12190,306
US,17,2020-04-07,13488,379
US,17,2020-04-08,15005,461
US,17,2020-04-09,16354,527
US,17,2020-04-10,17806,596
US,17,2020-04-11,19095,677
US,17,2020-04-12,20751,719
US,17,2020-04-13,21960,797
US,17,2020-04-14,23194,867
US,17,2020-04-15,24548,948
US,17,2020-04-16,25679,1071
US,17,2020-04-17,27504,1131
US,17,2020-04-18,29076,1256
US,17,2020-04-19,30242,1287
US,17,2020-04-20,31383,1346
US,17,2020-04-21,32867,1466
US,17,2020-04-22,34879,1564
US,17,2020-04-23,36744,1688
US,17,2020-04-24,39440,1794
US,17,2020-04-25,41503,1874
US,17,2020-04-26,43596,1933
US,17,2020-04-27,45545,1983
US,17,2020-04-28,47767,2125
US,17,2020-04-29,50004,2215
US,17,2020-04-30,52540,2354
US,17,2020-05-01,55692,2455
US,17,2020-05-02,58227,2558
US,17,2020-05-03,61242,2618
US,17,2020-05-04,63563,2659
US,17,2020-05-05,65653,2834
US,17,2020-05-06,68059,2970
US,17,2020-05-07,70700,3108
US,17,2020-05-08,73640,3239
US,17,2020-05-09,75935,3346
US,17,2020-05-10,77578,3404
US,17,2020-05-11,78857,3457
US,17,2020-05-12,82874,3599
US,17,2020-05-13,84566,3790
US,17,2020-05-14,87786,3925
US,17,2020-05-15,90233,4056
US,17,2020-05-16,92325,4128
US,17,2020-05-17,94040,4176
US,17,2020-05-18,96324,4233
US,17,2020-05-19,97873,4378
US,17,2020-05-20,100256,4524
US,17,2020-05-21,102512,4606
US,17,2020-05-22,105226,4714
US,17,2020-05-23,107571,4789
US,17,2020-05-24,110050,4855
US,17,2020-05-25,111743,4884
US,17,2020-05-26,112898,4922
US,17,2020-05-27,113991,5082
US,18,2020-03-06,1,0
US,18,2020-03-07,1,0
US,18,2020-03-08,2,0
US,18,2020-03-09,3,0
US,18,2020-03-10,6,0
US,18,2020-03-11,11,0
US,18,2020-03-12,13,0
US,18,2020-03-13,13,0
US,18,2020-03-14,16,0
US,18,2020-03-15,20,0
US,18,2020-03-16,25,1
US,18,2020-03-17,30,2
US,18,2020-03-18,38,2
US,18,2020-03-19,60,2
US,18,2020-03-20,86,3
US,18,2020-03-21,128,4
US,18,2020-03-22,204,6
US,18,2020-03-23,214,7
US,18,2020-03-24,368,12
US,18,2020-03-25,477,14
US,18,2020-03-26,645,17
US,18,2020-03-27,979,25
US,18,2020-03-28,1233,31
US,18,2020-03-29,1513,32
US,18,2020-03-30,1786,35
US,18,2020-03-31,2158,49
US,18,2020-04-01,2564,65
US,18,2020-04-02,3038,78
US,18,2020-04-03,3437,102
US,18,2020-04-04,3953,116
US,18,2020-04-05,4411,127
US,18,2020-04-06,4936,131
US,18,2020-04-07,5510,173
US,18,2020-04-08,5943,203
US,18,2020-04-09,6351,245
US,18,2020-04-10,6907,300
US,18,2020-04-11,7435,330
US,18,2020-04-12,7928,343
US,18,2020-04-13,8359,350
US,18,2020-04-14,8527,387
US,18,2020-04-15,8960,436
US,18,2020-04-16,9542,476
US,18,2020-04-17,10154,522
US,18,2020-04-18,10641,545
US,18,2020-04-19,11211,562
US,18,2020-04-20,11688,577
US,18,2020-04-21,12097,635
US,18,2020-04-22,12438,666
US,18,2020-04-23,13039,706
US,18,2020-04-24,13681,741
US,18,2020-04-25,14399,786
US,18,2020-04-26,15012,813
US,18,2020-04-27,15961,844
US,18,2020-04-28,16588,901
US,18,2020-04-29,17182,964
US,18,2020-04-30,17835,1007
US,18,2020-05-01,18630,1062
US,18,2020-05-02,19295,1115
US,18,2020-05-03,19933,1132
US,18,2020-05-04,20507,1151
US,18,2020-05-05,21033,1211
US,18,2020-05-06,21870,1264
US,18,2020-05-07,22503,1295
US,18,2020-05-08,23146,1328
US,18,2020-05-09,23732,1362
US,18,2020-05-10,24126,1379
US,18,2020-05-11,24627,1411
US,18,2020-05-12,25127,1444
US,18,2020-05-13,25473,1482
US,18,2020-05-14,26053,1508
US,18,2020-05-15,26656,1550
US,18,2020-05-16,27280,1596
US,18,2020-05-17,27778,1607
US,18,2020-05-18,28255,1621
US,18,2020-05-19,28705,1678
US,18,2020-05-20,29274,1716
US,18,2020-05-21,29936,1764
US,18,2020-05-22,30409,1791
US,18,2020-05-23,30901,1812
US,18,2020-05-24,31376,1824
US,18,2020-05-25,31715,1832
US,18,2020-05-26,32078,1850
US,18,2020-05-27,32437,1871
US,19,2020-03-09,3,0
US,19,2020-03-10,8,0
US,19,2020-03-11,13,0
US,19,2020-03-12,14,0
US,19,2020-03-13,17,0
US,19,2020-03-14,17,0
US,19,2020-03-15,18,0
US,19,2020-03-16,23,0
US,19,2020-03-17,23,0
US,19,2020-03-18,38,0
US,19,2020-03-19,44,0
US,19,2020-03-20,45,0
US,19,2020-03-21,69,0
US,19,2020-03-22,90,0
US,19,2020-03-23,105,0
US,19,2020-03-24,122,0
US,19,2020-03-25,146,1
US,19,2020-03-26,179,1
US,19,2020-03-27,235,3
US,19,2020-03-28,298,3
US,19,2020-03-29,336,4
US,19,2020-03-30,424,6
US,19,2020-03-31,495,6
US,19,2020-04-01,547,8
US,19,2020-04-02,614,10
US,19,2020-04-03,699,10
US,19,2020-04-04,787,11
US,19,2020-04-05,869,18
US,19,2020-04-06,946,25
US,19,2020-04-07,1046,24
US,19,2020-04-08,1145,26
US,19,2020-04-09,1270,26
US,19,2020-04-10,1388,28
US,19,2020-04-11,1510,28
US,19,2020-04-12,1587,35
US,19,2020-04-13,1710,38
US,19,2020-04-14,1899,43
US,19,2020-04-15,1995,53
US,19,2020-04-16,2141,60
US,19,2020-04-17,2331,64
US,19,2020-04-18,2512,74
US,19,2020-04-19,2895,75
US,19,2020-04-20,3157,79
US,19,2020-04-21,3620,83
US,19,2020-04-22,3744,90
US,19,2020-04-23,3921,96
US,19,2020-04-24,4441,107
US,19,2020-04-25,5087,112
US,19,2020-04-26,5470,118
US,19,2020-04-27,5861,127
US,19,2020-04-28,6363,136
US,19,2020-04-29,6823,148
US,19,2020-04-30,7121,162
US,19,2020-05-01,7821,170
US,19,2020-05-02,8548,175
US,19,2020-05-03,9051,184
US,19,2020-05-04,9608,188
US,19,2020-05-05,10111,207
US,19,2020-05-06,10391,219
US,19,2020-05-07,11051,231
US,19,2020-05-08,11440,243
US,19,2020-05-09,11668,252
US,19,2020-05-10,11959,265
US,19,2020-05-11,12368,271
US,19,2020-05-12,12906,289
US,19,2020-05-13,13284,306
US,19,2020-05-14,13667,318
US,19,2020-05-15,14039,336
US,19,2020-05-16,14313,346
US,19,2020-05-17,14643,351
US,19,2020-05-18,14946,355
US,19,2020-05-19,15291,367
US,19,2020-05-20,15612,393
US,19,2020-05-21,16156,410
US,19,2020-05-22,16486,424
US,19,2020-05-23,16896,446
US,19,2020-05-24,17248,456
US,19,2020-05-25,17551,456
US,19,2020-05-26,17701,477
US,19,2020-05-27,18361,496
US,20,2020-03-08,1,0
US,20,2020-03-09,1,0
US,20,2020-03-10,1,0
US,20,2020-03-11,1,0
US,20,2020-03-12,4,0
US,20,2020-03-13,6,1
US,20,2020-03-14,8,1
US,20,2020-03-15,8,1
US,20,2020-03-16,11,1
US,20,2020-03-17,18,1
US,20,2020-03-18,22,1
US,20,2020-03-19,35,1
US,20,2020-03-20,48,1
US,20,2020-03-21,57,2
US,20,2020-03-22,65,2
US,20,2020-03-23,84,2
US,20,2020-03-24,100,2
US,20,2020-03-25,134,3
US,20,2020-03-26,172,3
US,20,2020-03-27,206,4
US,20,2020-03-28,266,4
US,20,2020-03-29,330,7
US,20,2020-03-30,372,8
US,20,2020-03-31,434,9
US,20,2020-04-01,485,10
US,20,2020-04-02,553,12
US,20,2020-04-03,629,18
US,20,2020-04-04,698,18
US,20,2020-04-05,751,18
US,20,2020-04-06,849,20
US,20,2020-04-07,912,29
US,20,2020-04-08,1046,34
US,20,2020-04-09,1116,34
US,20,2020-04-10,1117,34
US,20,2020-04-11,1275,44
US,20,2020-04-12,1344,52
US,20,2020-04-13,1390,57
US,20,2020-04-14,1441,67
US,20,2020-04-15,1504,71
US,20,2020-04-16,1615,80
US,20,2020-04-17,1730,82
US,20,2020-04-18,1821,85
US,20,2020-04-19,1905,93
US,20,2020-04-20,2048,102
US,20,2020-04-21,2164,109
US,20,2020-04-22,2331,112
US,20,2020-04-23,2721,113
US,20,2020-04-24,2959,118
US,20,2020-04-25,3135,120
US,20,2020-04-26,3277,121
US,20,2020-04-27,3473,126
US,20,2020-04-28,3652,127
US,20,2020-04-29,3839,134
US,20,2020-04-30,4413,134
US,20,2020-05-01,4634,140
US,20,2020-05-02,4885,142
US,20,2020-05-03,5156,144
US,20,2020-05-04,5383,156
US,20,2020-05-05,5648,161
US,20,2020-05-06,5993,164
US,20,2020-05-07,6332,165
US,20,2020-05-08,6667,168
US,20,2020-05-09,6829,174
US,20,2020-05-10,6951,174
US,20,2020-05-11,7159,180
US,20,2020-05-12,7240,184
US,20,2020-05-13,7518,188
US,20,2020-05-14,7705,189
US,20,2020-05-15,7886,193
US,20,2020-05-16,7939,195
US,20,2020-05-17,7953,195
US,20,2020-05-18,8303,198
US,20,2020-05-19,8353,199
US,20,2020-05-20,8507,202
US,20,2020-05-21,8625,204
US,20,2020-05-22,8909,205
US,20,2020-05-23,8946,205
US,20,2020-05-24,9004,205
US,20,2020-05-25,9125,207
US,20,2020-05-26,9199,210
US,20,2020-05-27,9291,213
US,21,2020-03-06,1,0
US,21,2020-03-07,1,0
US,21,2020-03-08,1,0
US,21,2020-03-09,4,0
US,21,2020-03-10,5,0
US,21,2020-03-11,8,0
US,21,2020-03-12,10,0
US,21,2020-03-13,12,0
US,21,2020-03-14,16,0
US,21,2020-03-15,18,0
US,21,2020-03-16,21,1
US,21,2020-03-17,26,1
US,21,2020-03-18,28,1
US,21,2020-03-19,31,2
US,21,2020-03-20,64,2
US,21,2020-03-21,64,3
US,21,2020-03-22,64,3
US,21,2020-03-23,108,4
US,21,2020-03-24,116,4
US,21,2020-03-25,143,5
US,21,2020-03-26,143,5
US,21,2020-03-27,143,6
US,21,2020-03-28,230,8
US,21,2020-03-29,369,9
US,21,2020-03-30,426,9
US,21,2020-03-31,614,9
US,21,2020-04-01,614,15
US,21,2020-04-02,657,17
US,21,2020-04-03,657,31
US,21,2020-04-04,888,34
US,21,2020-04-05,921,45
US,21,2020-04-06,921,45
US,21,2020-04-07,997,60
US,21,2020-04-08,997,60
US,21,2020-04-09,1265,68
US,21,2020-04-10,1308,69
US,21,2020-04-11,1308,69
US,21,2020-04-12,1851,69
US,21,2020-04-13,1906,85
US,21,2020-04-14,2025,106
US,21,2020-04-15,2132,106
US,21,2020-04-16,2358,129
US,21,2020-04-17,2435,136
US,21,2020-04-18,2634,138
US,21,2020-04-19,2881,140
US,21,2020-04-20,2977,154
US,21,2020-04-21,3131,171
US,21,2020-04-22,3306,185
US,21,2020-04-23,3412,191
US,21,2020-04-24,3721,200
US,21,2020-04-25,3857,205
US,21,2020-04-26,4027,208
US,21,2020-04-27,4098,213
US,21,2020-04-28,4325,225
US,21,2020-04-29,4487,234
US,21,2020-04-30,4655,239
US,21,2020-05-01,4829,245
US,21,2020-05-02,4823,248
US,21,2020-05-03,5068,253
US,21,2020-05-04,5187,261
US,21,2020-05-05,5765,275
US,21,2020-05-06,5893,283
US,21,2020-05-07,6091,294
US,21,2020-05-08,6250,298
US,21,2020-05-09,6406,304
US,21,2020-05-10,6406,304
US,21,2020-05-11,6646,311
US,21,2020-05-12,6822,321
US,21,2020-05-13,6822,321
US,21,2020-05-14,7194,328
US,21,2020-05-15,7413,332
US,21,2020-05-16,7657,334
US,21,2020-05-17,7657,334
US,21,2020-05-18,7903,346
US,21,2020-05-19,8036,366
US,21,2020-05-20,8135,376
US,21,2020-05-21,8258,386
US,21,2020-05-22,8398,391
US,21,2020-05-23,8542,391
US,21,2020-05-24,8542,391
US,21,2020-05-25,8542,391
US,21,2020-05-26,8922,394
US,21,2020-05-27,9048,400
US,22,2020-03-11,5,0
US,22,2020-03-12,19,0
US,22,2020-03-13,29,0
US,22,2020-03-14,73,1
US,22,2020-03-15,87,2
US,22,2020-03-16,115,3
US,22,2020-03-17,196,4
US,22,2020-03-18,257,6
US,22,2020-03-19,344,10
US,22,2020-03-20,530,14
US,22,2020-03-21,754,20
US,22,2020-03-22,787,20
US,22,2020-03-23,1161,35
US,22,2020-03-24,1376,45
US,22,2020-03-25,1784,64
US,22,2020-03-26,2291,82
US,22,2020-03-27,2728,118
US,22,2020-03-28,3306,136
US,22,2020-03-29,3532,151
US,22,2020-03-30,4011,185
US,22,2020-03-31,5215,235
US,22,2020-04-01,6396,273
US,22,2020-04-02,9111,309
US,22,2020-04-03,10257,366
US,22,2020-04-04,12465,409
US,22,2020-04-05,12979,473
US,22,2020-04-06,14819,509
US,22,2020-04-07,16235,580
US,22,2020-04-08,16981,650
US,22,2020-04-09,18232,700
US,22,2020-04-10,19199,753
US,22,2020-04-11,19960,803
US,22,2020-04-12,20541,837
US,22,2020-04-13,20960,884
US,22,2020-04-14,21462,1013
US,22,2020-04-15,21895,1102
US,22,2020-04-16,22476,1155
US,22,2020-04-17,23062,1212
US,22,2020-04-18,23523,1266
US,22,2020-04-19,23870,1295
US,22,2020-04-20,24464,1327
US,22,2020-04-21,24795,1403
US,22,2020-04-22,25198,1472
US,22,2020-04-23,25677,1540
US,22,2020-04-24,26077,1601
US,22,2020-04-25,26449,1644
US,22,2020-04-26,26709,1670
US,22,2020-04-27,27004,1697
US,22,2020-04-28,27225,1758
US,22,2020-04-29,27599,1802
US,22,2020-04-30,27940,1862
US,22,2020-05-01,28648,1927
US,22,2020-05-02,29077,1950
US,22,2020-05-03,29277,1969
US,22,2020-05-04,29610,1991
US,22,2020-05-05,29933,2042
US,22,2020-05-06,30336,2093
US,22,2020-05-07,30589,2134
US,22,2020-05-08,30792,2153
US,22,2020-05-09,31353,2193
US,22,2020-05-10,31536,2212
US,22,2020-05-11,31751,2240
US,22,2020-05-12,31986,2280
US,22,2020-05-13,32598,2315
US,22,2020-05-14,33424,2351
US,22,2020-05-15,33772,2382
US,22,2020-05-16,34045,2413
US,22,2020-05-17,34360,2425
US,22,2020-05-18,34637,2440
US,22,2020-05-19,34966,2458
US,22,2020-05-20,35244,2485
US,22,2020-05-21,36426,2506
US,22,2020-05-22,36822,2506
US,22,2020-05-23,36822,2506
US,22,2020-05-24,37091,2568
US,22,2020-05-25,37732,2586
US,22,2020-05-26,37977,2597
US,22,2020-05-27,38413,2618
US,23,2020-03-12,1,0
US,23,2020-03-13,1,0
US,23,2020-03-14,1,0
US,23,2020-03-15,2,0
US,23,2020-03-16,17,0
US,23,2020-03-17,26,0
US,23,2020-03-18,35,0
US,23,2020-03-19,39,0
US,23,2020-03-20,54,0
US,23,2020-03-21,67,0
US,23,2020-03-22,81,0
US,23,2020-03-23,102,0
US,23,2020-03-24,118,0
US,23,2020-03-25,140,0
US,23,2020-03-26,154,0
US,23,2020-03-27,165,1
US,23,2020-03-28,208,1
US,23,2020-03-29,248,3
US,23,2020-03-30,270,3
US,23,2020-03-31,297,5
US,23,2020-04-01,297,5
US,23,2020-04-02,368,7
US,23,2020-04-03,421,7
US,23,2020-04-04,444,7
US,23,2020-04-05,459,7
US,23,2020-04-06,488,7
US,23,2020-04-07,510,12
US,23,2020-04-08,529,14
US,23,2020-04-09,556,16
US,23,2020-04-10,583,17
US,23,2020-04-11,613,19
US,23,2020-04-12,630,19
US,23,2020-04-13,693,19
US,23,2020-04-14,733,20
US,23,2020-04-15,768,24
US,23,2020-04-16,794,27
US,23,2020-04-17,826,29
US,23,2020-04-18,846,32
US,23,2020-04-19,865,34
US,23,2020-04-20,874,35
US,23,2020-04-21,887,36
US,23,2020-04-22,905,39
US,23,2020-04-23,937,44
US,23,2020-04-24,965,47
US,23,2020-04-25,965,47
US,23,2020-04-26,1013,50
US,23,2020-04-27,1021,51
US,23,2020-04-28,1039,51
US,23,2020-04-29,1054,52
US,23,2020-04-30,1094,53
US,23,2020-05-01,1123,55
US,23,2020-05-02,1153,56
US,23,2020-05-03,1185,57
US,23,2020-05-04,1203,57
US,23,2020-05-05,1226,61
US,23,2020-05-06,1254,62
US,23,2020-05-07,1328,62
US,23,2020-05-08,1368,63
US,23,2020-05-09,1407,64
US,23,2020-05-10,1433,64
US,23,2020-05-11,1456,65
US,23,2020-05-12,1471,65
US,23,2020-05-13,1509,66
US,23,2020-05-14,1563,69
US,23,2020-05-15,1601,69
US,23,2020-05-16,1646,70
US,23,2020-05-17,1685,70
US,23,2020-05-18,1712,71
US,23,2020-05-19,1740,73
US,23,2020-05-20,1817,73
US,23,2020-05-21,1874,73
US,23,2020-05-22,1945,75
US,23,2020-05-23,2013,77
US,23,2020-05-24,2054,78
US,23,2020-05-25,2074,78
US,23,2020-05-26,2109,79
US,23,2020-05-27,2134,81
US,24,2020-03-06,3,0
US,24,2020-03-07,3,0
US,24,2020-03-08,5,0
US,24,2020-03-09,5,0
US,24,2020-03-10,8,0
US,24,2020-03-11,9,0
US,24,2020-03-12,12,0
US,24,2020-03-13,18,0
US,24,2020-03-14,20,0
US,24,2020-03-15,24,0
US,24,2020-03-16,42,0
US,24,2020-03-17,60,0
US,24,2020-03-18,85,0
US,24,2020-03-19,107,1
US,24,2020-03-20,149,2
US,24,2020-03-21,193,2
US,24,2020-03-22,244,3
US,24,2020-03-23,290,3
US,24,2020-03-24,349,4
US,24,2020-03-25,425,4
US,24,2020-03-26,583,4
US,24,2020-03-27,775,4
US,24,2020-03-28,995,4
US,24,2020-03-29,1239,9
US,24,2020-03-30,1413,14
US,24,2020-03-31,1660,18
US,24,2020-04-01,1986,19
US,24,2020-04-02,2331,36
US,24,2020-04-03,2758,43
US,24,2020-04-04,3125,54
US,24,2020-04-05,3617,67
US,24,2020-04-06,4045,91
US,24,2020-04-07,4371,103
US,24,2020-04-08,5529,124
US,24,2020-04-09,6185,138
US,24,2020-04-10,6968,171
US,24,2020-04-11,7694,206
US,24,2020-04-12,8225,236
US,24,2020-04-13,8936,262
US,24,2020-04-14,9472,302
US,24,2020-04-15,10032,311
US,24,2020-04-16,10784,319
US,24,2020-04-17,11572,334
US,24,2020-04-18,12326,421
US,24,2020-04-19,12847,461
US,24,2020-04-20,13684,490
US,24,2020-04-21,14193,532
US,24,2020-04-22,14775,590
US,24,2020-04-23,15737,642
US,24,2020-04-24,16616,687
